client_hash,transaction_hash,merchant_name,merchant_id,amount_cents,amount_cents,emitted_at,settled_at,deleted_at,status
e899875fb9780a3ce601d4eba41a2c19,59e2634ca2397de7766cb33f24d3d659,MAILCHIMP   *MONTHLY,196797000194591,40757,EUR,2017-08-26 06:12:53,2017-08-28 07:47:22,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,11b38e0e47726753b97174ef9d557e1d,ALLORESTO.FR,04790308,2295,EUR,2017-06-13 18:00:29,2017-06-15 11:29:53,,1
9805cc1dbf555387a74bb2c00a572757,751a5b64582cbf0edb933c2c08751821,charge.elastic.co,500123330,4834,EUR,2017-10-04 18:32:11,2017-10-05 10:54:49,,1
a61b85075af47cd0138aed36224ce211,da8e2748c38c7c90fe4fccb34d1e1148,ITUNES.COM/BILL,207007000200925,2199,EUR,2017-09-29 16:34:27,2017-10-02 09:07:11,,1
d30a4fa029dbfb165d6ec333bab35c2a,109738f2c90b50131eee3e91f7999e08,TWILIO,000445376474992,26762,EUR,2017-06-02 16:41:14,2017-06-05 09:57:24,,1
2178b508f5829c7657591c6d447a8e15,216f4e0a1d4116fb65d5123d5834212e,FACEBK *APY7JCWL82,180932000067204,58647,EUR,2017-10-02 10:59:18,2017-10-03 03:58:02,,1
69555a7d9f2a3ba92480d2372cec0f42,331a7036a71d590472c38e420e11e581,FLATICON MONTHLY PLAN,2288432HJTK6ZXH,878,EUR,2017-07-11 20:49:28,2017-07-14 10:31:15,,1
b7e1ac5fa883c3caf73600841686ba99,08aef9c279e11e322cd1ade26e896361,SEMEPA SC TPA,04321885,380,EUR,2017-08-01 19:49:54,2017-08-03 03:48:25,,1
cd5938fd942d7a4316926cabf53586d3,623c0544c21395f3929acf0ea164dc8f,CARREFOUR ISSY,2519985,331,EUR,2017-10-08 12:18:12,2017-10-09 15:22:08,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,57f77793d583eb10b1db743d7080bf3e,SHARAF ELECTRONICS,543082000,2814,EUR,2017-10-03 19:39:55,2017-10-04 03:39:32,,1
0bcd6d9e20ffb8628d09243313f7a396,4d0e4c006512b8f1ae7cddda19fedeac,CRYPTOLOG INTER,*43912916400034,35880,EUR,2017-08-23 15:52:46,2017-08-24 11:32:55,,1
a61b85075af47cd0138aed36224ce211,20581a25db3c34a013b7706afc1ce894,ADOBE  ACROPRO SUBS,221687000217496,1499,EUR,2017-06-13 12:46:07,2017-06-15 02:54:02,,1
9805cc1dbf555387a74bb2c00a572757,f51fb63c78b8586cb5cb59ae0752bdc8,DIGITALOCEAN.COM,000445283188990,1948,EUR,2017-10-01 03:28:28,2017-10-02 18:00:02,,1
3ab9149be0832bd09dffe024b34f82be,d896a28e52d45d70435032cf9152a169,39101127 SHOPIFYCOMC,2296762KP2PIPUR,5472,EUR,2017-10-01 09:40:42,2017-10-04 03:39:14,,1
5713b1421aa65ce0a6788eb13f753626,ace9373488bd6147ff06d42f64587974,BIONDI,08789335,8100,EUR,2017-10-12 12:43:00,2017-10-13 04:18:18,,1
d90c88e25326d649bfa80c7fc3d5cc96,793569201f12cdb2b428ee47ea1e16aa,CUISINE DE RUE,*79189047800013,3800,EUR,2017-06-02 16:25:40,2017-06-05 09:57:48,,1
20102941b3fc688c28fdb201f37fa794,e7f12c3908dce5eb570b02d388ce6ef7,STUDIO UNIVERSAL,08368764,1650,EUR,2017-09-22 13:26:46,2017-09-25 10:40:32,,1
258c7616bec9938c472cf393c0c0db41,433f16694bae7b4662eb30eac984895a,ARS15912PAINS2,4268943,550,EUR,2017-09-19 07:32:56,2017-09-20 10:59:12,,1
0bcd6d9e20ffb8628d09243313f7a396,fcd7adaca708cbb63512e1fff29acefb,FACEBK *FSUHHDETX2,180932000067204,60048,EUR,2017-08-06 22:02:58,2017-08-07 13:21:20,,1
2178b508f5829c7657591c6d447a8e15,622d16c55ff7d79f00d0928268ea7fed,INTERCOM.COM FT4W8FVZ,000445124683993,17430,EUR,2017-07-05 18:16:38,2017-07-07 02:55:28,,1
8ed48224baea7f4204735480e9d828a9,bc8d3be234ecc1b8ccfc0313e1f3594a,LE CORVETTO,08839327,5880,EUR,2017-07-26 11:35:21,2017-07-27 03:36:05,,1
b7e1ac5fa883c3caf73600841686ba99,18c4ab4279e1359722ac50176f807963,LE LAURENCIN,*38369725700012,5140,EUR,2017-08-31 11:32:32,2017-09-04 06:46:01,,1
a61b85075af47cd0138aed36224ce211,ee29187d9e2a60d38742e2487442dc7b,ITUNES.COM/BILL,207007000200925,2699,EUR,2017-06-24 14:44:18,2017-06-26 08:25:40,,1
7e5332cdafd575dc40c3a229e517d2e9,26b805f50239dc84ee082a697b51608d,AL HMAYIM,3257037,18653,EUR,2017-08-29 19:30:45,2017-08-31 04:21:00,,1
460bd0259e5ff541efa088e880e8d0f7,4fec65cbb0f0620e358762d3e8ab3a3b,QUICKBOOKS ONLINE,011901524,4200,EUR,2017-06-18 23:43:21,2017-06-21 12:25:44,,1
5b88783d2a3a6cba1983b906f3a34c0a,cc97885dfeb65bfca63131a6c2d42a16,AUTOST FIRENZE OVEST/V,5897154,2480,EUR,2017-06-15 17:22:24,2017-06-19 06:51:16,,1
7d3045db6b5567e84656b2116485f86f,1bad69485c919a658d73900d5ad3a277,PRINTEMPS HAUSSM,0156401,2800,EUR,2017-08-15 13:43:13,2017-08-16 10:19:57,,1
e899875fb9780a3ce601d4eba41a2c19,88c9c14c04dd10d7e14822d104ad33eb,INFOBIP UK,1085878,51500,EUR,2017-08-14 16:31:14,2017-08-18 10:32:13,,1
2178b508f5829c7657591c6d447a8e15,fffcf0c827d1e6fbbabd00bee4b2e963,MAILCHIMP   *MONTHLY,196797000194591,4203,EUR,2017-09-11 06:12:08,2017-09-12 11:51:03,,1
2178b508f5829c7657591c6d447a8e15,6b6adbe1cd735333fdc39f86f7ddfdd9,FACEBK *J6HMKCSL82,180932000067204,3239,EUR,2017-09-16 12:47:17,2017-09-18 10:50:36,,1
eb88281d1fd6a222f1980f69f0e093a3,e244de8a597c4f1249510daca6eef86d,LA MAISON BLEUE 1,*80822357200013,1930,EUR,2017-08-29 11:59:35,2017-08-31 03:15:59,,1
99cd8fa91bba2ba3fbd4ffb8543ccec1,d08db2792ac5f1bd60d2ee2d736a8766,CALENDLY LLC,000445340558995,851,EUR,2017-08-22 17:52:55,2017-08-24 03:05:28,,1
d90c88e25326d649bfa80c7fc3d5cc96,913d04d1efed8406e5f9fd8c98d1248b,MYBOXMANCOM,2288442CB1KZHWT,721,EUR,2017-05-12 07:51:39,2017-05-15 09:14:58,,1
5713b1421aa65ce0a6788eb13f753626,c96a66a91fa1dc582c0cb634ada1ca30,UBER FR AUG09 L5ULW HE,526567000002183,1147,EUR,2017-08-09 14:32:19,2017-08-10 03:22:07,,1
3ab9149be0832bd09dffe024b34f82be,e98cde244901d00a380a50f189d4953a,WWW.ALIEXPRESS.COM,86750453,5525,EUR,2017-09-09 01:10:44,2017-09-11 11:11:21,,1
8ed48224baea7f4204735480e9d828a9,e2a8700d2a4ec9d76e8fb74df18a48ae,PANASIA,2791344,4250,EUR,2017-07-21 12:01:42,2017-07-24 10:06:58,,1
e899875fb9780a3ce601d4eba41a2c19,28b4ed7e7bb5e336c1a5aeb5c60ed15f,AUCHANDIRECT,3901129,3944,EUR,2017-09-05 08:22:18,2017-09-08 11:11:51,,1
d30a4fa029dbfb165d6ec333bab35c2a,d6c8330dfbd1658eab210e36ad87c14b,Amazon Retail FR,273176000156182,1329,EUR,2017-08-03 07:31:00,2017-08-04 00:53:34,,1
2178b508f5829c7657591c6d447a8e15,e74616144de91a2974cf04efc037eb7c,HOLASPIRIT,2288442LFTY0WJI,4696,EUR,2017-08-07 12:49:20,2017-08-08 04:15:54,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,846a9f113068dc0f5c5c37aaea9a5ab6,LA POSTE 940460,0994046,6700,EUR,2017-04-25 10:13:43,2017-04-26 11:04:41,,1
a61b85075af47cd0138aed36224ce211,092c95925c69c657c25740b7169e9ddf,DNH*GODADDY.COM EUROPE,198966000197086,571,EUR,2017-06-08 13:23:34,2017-06-16 14:00:27,,1
e899875fb9780a3ce601d4eba41a2c19,a04f2511f77bcad925f2e1d5a1cfc017,PROOF TECHNOLOGIES LLC,000445461784990,6940,EUR,2017-07-10 12:58:03,2017-07-12 02:53:21,,1
a61b85075af47cd0138aed36224ce211,533804841c78df28030def3dcd1d078f,ITUNES.COM/BILL,207007000200925,1648,EUR,2017-07-30 21:18:35,2017-07-31 15:58:14,,1
c8cf91d203234fe84566cdd75fdf6eed,3d0280ad9a4e7238e6a0d744f73f92e7,YAMAZAKI FRANCE,04502536,980,EUR,2017-07-17 11:11:53,2017-07-19 04:30:43,,1
2178b508f5829c7657591c6d447a8e15,b538a62bf16bb42c4fc8c3c0f8f72bdd,FACEBK *C8STHC6M82,180932000067204,1261,EUR,2017-09-27 06:28:03,2017-09-28 03:14:13,,1
b7e1ac5fa883c3caf73600841686ba99,aa90a3dd0566bdccc78e76fa910e1c1b,YOJ BY,6139454,1723,EUR,2017-07-06 11:16:40,2017-07-07 11:07:51,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,1a897cfd38bfe39af8710f7fc7d46d79,DINER 04,3902787,3100,EUR,2017-03-31 11:18:53,2017-03-31 10:19:45,,1
eb88281d1fd6a222f1980f69f0e093a3,e68284ffceb8c9601f4c290d93a046e2,TYPEFORM SL,22884421JIOZ1FY,2200,EUR,2017-07-11 14:19:02,2017-07-14 03:26:50,,1
b7e1ac5fa883c3caf73600841686ba99,781fc3dcea2e4ebe4eeda6e0e11a9c00,VSPOT VIAAVSNCF,3843849,10219,EUR,2017-10-11 11:49:48,2017-10-12 10:59:17,,1
d90c88e25326d649bfa80c7fc3d5cc96,d15cbed025fff99eb034cfd9fdb558c5,MYBOXMANCOM,2288442CB1KZHWT,1280,EUR,2017-09-11 08:07:42,2017-09-12 03:45:27,,1
2178b508f5829c7657591c6d447a8e15,5f76a527e1c639d817a0ee02e643da6d,STATION AVIADAC,04792827,3369,EUR,2017-10-12 11:26:37,2017-10-16 02:57:00,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,7e5803df5c7b2481a66052244b9cd597,TOTAL,4378641,7068,EUR,2017-06-08 06:17:23,2017-06-16 14:00:27,,1
714349de24dc5c3678277d448788cb0d,88de64bb8fefdb8e6e6c01e4013ef802,SNCF,0130616016,365,EUR,2017-08-07 19:01:38,2017-08-08 11:26:38,,1
7d3045db6b5567e84656b2116485f86f,c2477fbe7d0df5be9c0054620f3b9604,TRES AMEND VAD,2315663,2640,EUR,2017-09-18 08:47:02,2017-09-19 10:59:40,,1
5713b1421aa65ce0a6788eb13f753626,a68ec2b846de5ac7c9b46c9a25fd8ede,HOLYBELLY,04543465,2350,EUR,2017-09-09 14:36:37,2017-09-11 11:11:31,,1
ebe1d681b92fd27b8137de9ab6314cb7,884a9a67689a1adcc6bfce89c905f92d,MAILCHIMP   *MONTHLY,196794000194591,2928,EUR,2017-09-19 06:36:15,2017-09-20 10:59:06,,1
2178b508f5829c7657591c6d447a8e15,20129e53e3ee1394c30d8cfd1acfc90c,J.M. BRUNEAU,5871622,11759,EUR,2017-07-28 15:57:03,2017-07-31 15:57:13,,1
0bcd6d9e20ffb8628d09243313f7a396,a16323cf2a411806b8310544e7ccd4c8,GOOGLE *ADWS8701987930,089120000580423,50000,EUR,2017-09-28 17:00:17,2017-09-29 04:20:53,,1
b37ec34fd745d146a6c9be738c35a69b,bcf61ae645205870a77f657056428e9f,Upwork -148922988REF,526567000219894,3320,EUR,2017-10-04 09:09:34,2017-10-05 04:08:25,,1
d0795b20369d0cd5203c7d19dbcf6d85,45a46e2f516b863973334949618155e9,UBER BV,257854000256959,1031,EUR,2017-09-28 13:19:43,2017-09-29 03:40:20,,1
7d3045db6b5567e84656b2116485f86f,a99f082c4edb4956db2277054e932509,AMENDE PVE WEB,2326188,3500,EUR,2017-09-18 09:18:56,2017-09-19 10:59:34,,1
d90c88e25326d649bfa80c7fc3d5cc96,b589310696ab558728389d5a3e8e4859,MYBOXMANCOM,2288442CB1KZHWT,810,EUR,2017-07-11 11:44:46,2017-07-14 03:26:44,,1
d30a9e7ebd7040162699b48928b4a718,4fc6bf89d2e67bb7ad561754d2524195,SOGIFREM,0183025,1141,EUR,2017-10-02 06:40:26,2017-10-03 12:40:09,,1
eb88281d1fd6a222f1980f69f0e093a3,f6ff05123b0958682ad1208b87f07007,ChauffeurPriveCOM,526567000205224,800,EUR,2017-06-29 08:46:22,2017-06-30 03:09:24,,1
2178b508f5829c7657591c6d447a8e15,88287e45ac38d31ec39ce9337a3a8d78,OTTSPOTTCO,22884427FWXUQXG,1800,EUR,2017-06-24 17:31:00,2017-06-27 03:57:29,,1
2178b508f5829c7657591c6d447a8e15,d1558f50841a5755d37e2edb6f3ae1a7,IKEA,2404959,87078,EUR,2017-09-07 15:29:28,2017-09-08 11:11:24,,1
8ed48224baea7f4204735480e9d828a9,7d441b14c531cc7afc249091b00721b0,LE VAUDEVILLE,05038076,900,EUR,2017-09-12 16:19:06,2017-09-14 04:13:54,,1
d30a9e7ebd7040162699b48928b4a718,619e59b6a9247ef39f3c4d0956506b88,DAB 771079 HOTEL DE VI,497100300560717,15000,EUR,2017-05-31 16:59:10,2017-06-01 10:55:41,,1
d90c88e25326d649bfa80c7fc3d5cc96,70d143d85b624fb389fa8109e88037d5,822165 ELF,118994248869001,1530,EUR,2017-06-20 06:54:46,2017-06-21 12:25:21,,1
d30a4fa029dbfb165d6ec333bab35c2a,21217571eca51c8608b33f639be6539a,VISIBLE.VC,000445367530992,4121,EUR,2017-09-13 02:24:17,2017-09-15 03:05:57,,1
0bcd6d9e20ffb8628d09243313f7a396,dc0ada215c70d43d976dd2d14d907bd5,FINDMYORDER.COM,4513959,151620,EUR,2017-08-31 14:18:09,2017-09-08 11:12:17,,1
a61b85075af47cd0138aed36224ce211,ef83898e487eebd7476fa367eb548edc,AUTOLIB',6242968,3451,EUR,2017-09-14 14:36:23,2017-09-15 10:30:12,,1
a61b85075af47cd0138aed36224ce211,592de5da79fc2c3539c9528a880588bc,FP SEAP,*31443994400021,1694,EUR,2017-06-07 17:49:51,2017-06-09 03:53:21,,1
6727c3f316cf3a05883e474012bd54dc,9b097ec0fdfe9498f403c31e3066b224,LE PARIS 8,08814483,1350,EUR,2017-09-08 11:40:03,2017-09-11 07:05:21,,1
69555a7d9f2a3ba92480d2372cec0f42,b2b26d07a89a1fc101977a85524b9a05,FLATICON MONTHLY PLAN,2288432HJTK6ZXH,840,EUR,2017-09-11 20:49:56,2017-09-14 10:28:57,,1
0bcd6d9e20ffb8628d09243313f7a396,0e66b18bbbac9d891114261a5ca9847d,FACEBK *73MHJDJTX2,180932000067204,60033,EUR,2017-10-06 12:16:40,2017-10-09 01:28:50,,1
69555a7d9f2a3ba92480d2372cec0f42,cf9fa28472d2ea033c2461a7eb0efdbb,Dropbox 7ZL4M3JXXRY9,526567000020011,999,EUR,2017-10-16 18:32:04,2017-10-17 04:28:43,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,e9bf6676d149198bb874c1a6a6b989a0,EXPENSIFY.COM,000445447851996,844,EUR,2017-09-01 06:04:32,2017-09-04 08:08:53,,1
b9bb9e4c80c5c21eecd6a54eaeafba3a,0dc1d7ac990ea656eeb535a155d7772f,ACTIONS GOURMANDES,*50945805500019,3820,EUR,2017-09-29 12:03:59,2017-10-02 09:49:56,,1
48a1a2b19270f4fdb43cf3df30a05b61,f89780f2c5ffafacc8f1885ba559177c,SNCB - NMBS EU,84256124,6900,EUR,2017-07-25 15:11:36,2017-07-26 10:58:18,,1
d90c88e25326d649bfa80c7fc3d5cc96,675c4fdaeeb2da52e80333d9f78ef4f5,MYBOXMANCOM,2288442CB1KZHWT,1450,EUR,2017-09-11 12:55:55,2017-09-12 04:27:43,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,0c27936cfda060cfa1710fbfc47450c5,LE MIRBEL,08827405,3880,EUR,2017-08-15 12:21:03,2017-08-16 03:49:03,,1
69555a7d9f2a3ba92480d2372cec0f42,7797e5d1c6b8c9d24adde4b3910fd251,CHALET DU 16E,3780681,6020,EUR,2017-06-26 11:36:39,2017-06-27 09:53:15,,1
a61b85075af47cd0138aed36224ce211,1ec787737674c28d014de3d82ef1ef4f,UBER FR JUL29 HAFR2 HE,526567000002183,1002,EUR,2017-07-29 14:02:50,2017-07-31 15:57:41,,1
d0795b20369d0cd5203c7d19dbcf6d85,b03e635148141fe858ab3c3209db2f7f,PAVILLON CANAUX,05530066,250,EUR,2017-10-04 13:21:46,2017-10-05 05:38:53,,1
a61b85075af47cd0138aed36224ce211,b9f85185920ae8164a20bd19b7a459e1,DNH*GODADDY.COM EUROPE,198966000197086,1694,EUR,2017-06-27 12:43:12,2017-06-28 09:39:46,,1
d90c88e25326d649bfa80c7fc3d5cc96,a2551fa87e3ab0a6994e3c9efd8f28f3,MYBOXMANCOM,2288442CB1KZHWT,878,EUR,2017-06-15 10:29:12,2017-06-19 14:49:10,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,857d8b1d8ebb66e287618f427fd3faa1,UBER FR APR02 5CBPI HE,526567000002183,2042,EUR,2017-04-03 10:41:10,2017-04-03 09:42:04,,1
d0795b20369d0cd5203c7d19dbcf6d85,9700d93c220f45103699000b31e55eda,DELIVEROOFR,2288442BPGZBFYS,4100,EUR,2017-10-03 11:28:22,2017-10-04 04:30:17,,1
2178b508f5829c7657591c6d447a8e15,ed49ebc91861900dcf598fc3f7ff3ac4,BRTMKT DBA FastSpring,000103375033435,10968,EUR,2017-05-23 14:40:43,2017-05-25 03:09:43,,1
2178b508f5829c7657591c6d447a8e15,e553ad3c7d2e529256c86b135b61e278,FRUTAS SANCHEZ,6326186,26455,EUR,2017-10-13 06:43:39,2017-10-16 02:57:47,,1
b9bb9e4c80c5c21eecd6a54eaeafba3a,a739cda88984b951f404d1f853cc3f52,ORANGE FAC IPAY  75 PA,3742743,8936,EUR,2017-11-09 13:38:31,,,0
2178b508f5829c7657591c6d447a8e15,3def161fbb9fd65fbb4a00cf4ead704b,ALVIMA,08751030,587,EUR,2017-09-19 11:05:42,2017-09-20 04:14:11,,1
2178b508f5829c7657591c6d447a8e15,0aa8ca965eab5d10c7bb3ca799665201,NUCLEO ICONS,2288432PPBP5EYN,8424,EUR,2017-08-10 19:05:29,2017-08-14 08:24:43,,1
d90c88e25326d649bfa80c7fc3d5cc96,8410d9157e47a86618329de8e6b6a3f2,VIA CONFINE,6279162,2000,EUR,2017-05-04 10:21:16,2017-05-05 12:27:00,,1
eb88281d1fd6a222f1980f69f0e093a3,ee3552f9c6d68ef59a992bd329f71879,TERRA GOURMA,5804174,3000,EUR,2017-09-20 12:06:19,2017-09-21 05:01:01,,1
d90c88e25326d649bfa80c7fc3d5cc96,ce0f4c0d96a01a93b44e1b2fe7760c93,MYBOXMANCOM,2288442CB1KZHWT,682,EUR,2017-07-20 09:07:52,2017-07-24 09:21:48,,1
e899875fb9780a3ce601d4eba41a2c19,04e23a8d76ef2345280b8d9759da28d5,HOUNDCI.COM,000445353817999,3440,EUR,2017-07-16 11:28:27,2017-07-17 12:28:42,,1
fd03170d2b7953413eb3c5672e658508,dc9c45ab405dc1a15fd9b08f576cd8cf,CRV*MYPOS  *REBECCA SA,100100020001422,1200,EUR,2017-09-29 10:37:26,2017-10-02 10:05:32,,1
d90c88e25326d649bfa80c7fc3d5cc96,6324e85b167adf1c2a39d4d16f4ddc9e,Amazon Retail FR,273176000156182,538,EUR,2017-09-21 12:30:06,2017-09-22 03:26:48,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,4aa67eb8de01d6333352f2fa4ea9f608,DB BAHN AUTOMATEN,4556204400,1280,EUR,2017-10-17 11:39:33,2017-10-18 04:13:46,,1
e7e4ebea3abcde2c9c90ced46bf70313,e3b287f5e630dd240770c402728dede0,Amazon Marketplace FR,273141000156182,3417,EUR,2017-09-28 15:07:51,2017-09-29 04:20:53,,1
69555a7d9f2a3ba92480d2372cec0f42,76b17ffd2feb4473d675f047b56eec20,SUMUP  *TAXI/ MANUEL D,852049650,2140,EUR,2017-05-12 18:23:53,2017-05-15 07:10:12,,1
2178b508f5829c7657591c6d447a8e15,f791b6e82a5af399257669dd7a1e97d0,38084083 SHOPIFYCOMC,2296762KP2PIPUR,21360,EUR,2017-09-09 09:26:10,2017-09-12 03:45:37,,1
fd03170d2b7953413eb3c5672e658508,9ee4d1da3e909320e95bdd520bbfd1e8,UBER FR SEP07 6S6FY HE,526567000002183,1745,EUR,2017-09-07 17:49:50,2017-09-08 03:26:27,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,f302906a666ce0f19fc045a7cd1c6248,SANEF AUTOROUTE,0807101,2300,EUR,2017-07-15 01:08:49,2017-07-24 06:44:29,,1
c8cf91d203234fe84566cdd75fdf6eed,b2174afc0b776b8ecf3048f6d4b2e63f,CDISCOUNT,4335696,29197,EUR,2017-10-09 19:37:11,2017-10-10 11:08:19,,1
2178b508f5829c7657591c6d447a8e15,0e5a7923af9e1ec0480f17f087f3169f,TRAINLINE,4205282,5100,EUR,2017-07-20 07:04:33,2017-07-24 06:44:23,,1
3ab9149be0832bd09dffe024b34f82be,5837e2ede25c726e46121e37e2200e4b,AliExpress,527021000203432,322,EUR,2017-09-19 01:16:01,2017-09-19 10:59:50,,1
c8cf91d203234fe84566cdd75fdf6eed,e7222b52416557d9bc507b9360cb3511,AMENDE PVE TEL,2326190,1700,EUR,2017-07-11 08:58:53,2017-07-12 10:14:13,,1
eb88281d1fd6a222f1980f69f0e093a3,e31f654d9e1657a7055ea0e2bf41a2d2,HOTJAR,010022897,2900,EUR,2017-07-29 12:13:16,2017-07-31 15:58:18,,1
eb88281d1fd6a222f1980f69f0e093a3,5cd71ab3b48890fd8939dea0a81c74c4,INVISIONAPP INC,000005887651000,2197,EUR,2017-07-05 10:01:50,2017-07-10 05:39:40,,1
d30a4fa029dbfb165d6ec333bab35c2a,eb379a54c97b879ab93ba8c053140073,AMAZON MKTPLACE PMTS,175898000762203,27866,EUR,2017-08-03 23:26:05,2017-08-07 05:27:25,,1
d0795b20369d0cd5203c7d19dbcf6d85,0481291219acccf30973d154f6af8233,UBER FR OCT04 42VM5 HE,526567000002183,1630,EUR,2017-10-04 09:10:56,2017-10-05 04:08:14,,1
a61b85075af47cd0138aed36224ce211,bf0568f9c66965f38b23594e04a422e0,SPORT BAR,6781694,28000,EUR,2017-07-09 02:37:06,2017-07-10 12:17:31,,1
8b90902ace3355e74cbdca363ca288c0,b2fa34a1a812ecebd356155455a2a715,COFIROUTE,0805990,160,EUR,2017-10-06 12:01:54,2017-10-11 04:07:27,,1
d0795b20369d0cd5203c7d19dbcf6d85,5a5c5af669b80bb36e481c2f6742994f,BRITISH A,83858362,38551,EUR,2017-10-14 14:42:21,2017-10-16 12:30:37,,1
e899875fb9780a3ce601d4eba41a2c19,3c2d283a5bbbf9c543835ee06fa2cc72,AMAZON MKTPLACE PMTS,175898000762203,1052,EUR,2017-06-03 07:33:17,2017-06-05 07:35:58,,1
6727c3f316cf3a05883e474012bd54dc,7c74fa8a9d8070dc3cf7b7ec6a521d20,SNCF INTERNET    75 PA,0124074011,2260,EUR,2017-07-26 11:05:52,2017-07-27 03:07:15,,1
460bd0259e5ff541efa088e880e8d0f7,55f66eb0affdeeed1983fd0f48a9d143,INTUITQUICKBOOKSONLINE,011901524,2845,EUR,2017-08-28 14:18:26,2017-08-31 10:38:22,,1
b7e1ac5fa883c3caf73600841686ba99,25248a8fc60117db1bf4bc23c63bde3e,YOJISU,*52764615200019,4340,EUR,2017-09-16 11:47:54,2017-09-18 16:23:32,,1
9805cc1dbf555387a74bb2c00a572757,47179e3a695bc184bf4141a088843b0c,PINGDOM AB,284268000270023,1295,EUR,2017-08-14 08:23:29,2017-08-16 02:55:23,,1
ebe1d681b92fd27b8137de9ab6314cb7,2f0b546acbae1fa897a5d7d379d8d824,CRISP,000445120538993,2205,EUR,2017-07-04 07:45:58,2017-07-06 02:54:29,,1
eb88281d1fd6a222f1980f69f0e093a3,b754bab489b09b24b72caec4d901a4cf,SC-YUMIKO 9,05219479,1120,EUR,2017-07-10 20:58:05,2017-07-11 10:29:26,,1
20102941b3fc688c28fdb201f37fa794,66191bfb5c16abc7b3686859cb1a3644,PAUL,08904063,830,EUR,2017-10-16 08:20:50,2017-10-17 11:04:06,,1
2178b508f5829c7657591c6d447a8e15,6b08d0527a08983791178396bb10dd0e,OPTINMONSTER - PLUS MO,000445276334999,2463,EUR,2017-09-30 10:22:19,2017-10-02 14:26:29,,1
9cd86d2705df05d4ac9568c7f7f262a5,184accc186c7daf55f99015bfaa3118d,SANEF AUTOROUTE,0807101,180,EUR,2017-10-17 12:35:49,2017-10-23 02:39:00,,1
0bcd6d9e20ffb8628d09243313f7a396,54a89ba57c2e6705b62aa5d77a5230cc,NRI*NEW RELIC,221858000221009,29665,EUR,2017-09-24 07:21:22,2017-09-25 10:41:15,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,698287b9eb4eef918e1f73b526ac724f,AIR FRANCE,4227061,3500,EUR,2017-05-08 06:24:05,2017-05-11 03:45:06,,1
714349de24dc5c3678277d448788cb0d,5a7b692b96b207edc0c5c56dd39380e4,OVH,*42476141900045,2267,EUR,2017-09-01 06:25:10,2017-09-05 04:19:07,,1
2178b508f5829c7657591c6d447a8e15,df9f821a0398d70d5cab290a8889f60a,NAME-CHEAP.COM,000445344340994,2191,EUR,2017-10-15 03:53:24,2017-10-17 03:16:06,,1
0bcd6d9e20ffb8628d09243313f7a396,11934bcdda1a56d4d411a02f76462c4b,FACEBK *BR5NUDSTX2,180932000067204,30278,EUR,2017-09-30 11:14:33,2017-10-02 13:07:30,,1
d90c88e25326d649bfa80c7fc3d5cc96,a7e12ddaced9549cb7f12ff31cd8b6ee,FRICHTI,2288442VJORJW8M,3650,EUR,2017-09-18 17:23:20,2017-09-19 10:59:48,,1
a61b85075af47cd0138aed36224ce211,e2b0686a2f61f3c43afc8023efecdbf7,ITUNES.COM/BILL,207007000200925,2698,EUR,2017-05-25 10:21:17,2017-05-26 03:04:59,,1
a61b85075af47cd0138aed36224ce211,3d7190d36704568f231b8203b7019c97,UBER BV,257854000256959,4380,EUR,2017-07-11 22:00:58,2017-07-12 10:14:06,,1
2178b508f5829c7657591c6d447a8e15,d0deaa48b948b1c70048174e74d9e507,ADOBE  CREATIVE CLOUD,221687000217496,5999,EUR,2017-06-23 09:47:08,2017-06-26 06:44:12,,1
d90c88e25326d649bfa80c7fc3d5cc96,247ce509941e9b5442eb143d87afd1f9,MYBOXMANCOM,2288442CB1KZHWT,1318,EUR,2017-08-07 12:21:44,2017-08-08 04:15:55,,1
5b88783d2a3a6cba1983b906f3a34c0a,caaed70a03519b4a1a02e212c9de8527,FLORIANE,05569139,4500,EUR,2017-05-27 16:56:08,2017-05-29 10:06:41,,1
a61b85075af47cd0138aed36224ce211,fba5613ffb1596f090cde86c88cf8052,APPLE KIOSK FRANCE,211095000206215,13800,EUR,2017-04-19 11:45:59,2017-04-20 11:15:31,,1
d90c88e25326d649bfa80c7fc3d5cc96,4a9e80cfed527dddc4aea458a90a1235,MYBOXMANCOM,2288442CB1KZHWT,2822,EUR,2017-08-31 12:43:53,2017-09-01 04:10:12,,1
5b88783d2a3a6cba1983b906f3a34c0a,a023a505654a1fa135651d118090243a,VOLUPTE ANYTIME,6666442,3190,EUR,2017-06-09 13:54:17,2017-06-12 06:04:15,,1
